2.775953870572032689e-01,1.909286933960337510e-02,9.097109679554483685e-01,7.238166008801011353e-01,8.970370662541945483e-01,2.824909137771831058e-01,1.680512244714062464e-01,7.698852902662627340e-01,3.594666149346849582e-01,5.601133000655840188e-01,4.133920715604365026e-01,5.851570153427338578e-02,7.632614313548821139e-01,7.345473066282987018e-01,4.164525779467221356e-01,1.416514114307017291e-01,1.387290548860787565e-01,7.236564304058307195e-01,2.520913347816300387e-01,9.457819356464212956e-02,5.239038559257572780e-01,4.253472191659283808e-01,4.743447489127010641e-01,4.985813100994577751e-01,9.387705421412303464e-01,5.623801780484753987e-01,9.972466622950321158e-01,8.835820885407658087e-01,6.196197355840173948e-01,3.150463143415907497e-01,4.830688610911570979e-01,6.119331693567506836e-01
9.288501622999064677e-01,5.664504948866905254e-01,8.156407260555810224e-01,6.813454638473540603e-01,4.369873834749704034e-01,9.230375064748969072e-02,2.217353407189082484e-02,2.134086652543593643e-01,6.243801765803621562e-01,1.697844677602515506e-01,6.853990882310285748e-01,2.479765753168899634e-01,4.721389912057787352e-01,8.472380653090122449e-01,7.904586572833838254e-01,4.183997957931691603e-01,9.878919616830681427e-01,7.614181145191628586e-01,2.949409113945670735e-01,4.623696090705181616e-01,4.170794681058987985e-01,8.305768992552843288e-01,2.527169913218795250e-01,1.370845496789916129e-01,5.504671555203844990e-01,3.399171053745259075e-01,2.333768714100803721e-01,7.085316068378790799e-01,3.494276528122532977e-01,7.520077463644796456e-01,9.074437018491371409e-01,8.855393235032448240e-01
4.153648504371248995e-01,7.199971885915223968e-01,1.650764878307005301e-02,4.284567454749892423e-01,6.989646700485876440e-01,8.758080709915992967e-01,5.245808395029388782e-01,8.020542009208240231e-01,4.154523096960155981e-01,2.984933928904224820e-01,6.347572589014346400e-01,8.362497150980769955e-01,8.592143498774201804e-01,7.313544635121670412e-01,5.027835815144955367e-01,8.693881125901503637e-01,6.536109412530700657e-01,4.511803253834998362e-01,2.954494454018614658e-01,6.915068442227891854e-01,5.724645061976953997e-01,6.808502037584531763e-01,6.214050954354979339e-01,8.503545671388976768e-01,2.250837710857456903e-02,6.451640674237039130e-01,4.324615202249527668e-01,9.592522554664950629e-01,7.615866224585252642e-01,3.538378115722375927e-01,1.386061581343882854e-01,7.429891234676977430e-01
4.356912636912347314e-01,7.155959206672898310e-01,8.395171233300632307e-01,4.912295092311572686e-01,2.359188718116873862e-01,5.434413914147385727e-01,6.288711607264619863e-01,2.683211527264061091e-01,9.806803939962421834e-01,3.991220061930356722e-01,3.302135148793745034e-01,2.141872830969208941e-01,7.121568864781993025e-01,5.784255387200073484e-01,8.079925101651964647e-01,7.792126949045470319e-01,9.341479675245895065e-01,8.197935347752467738e-02,7.091013827273556780e-01,1.308060165665338725e-01,7.327837824051952609e-01,6.420937138100263342e-01,5.442347978808028675e-01,7.310757563454520769e-01,1.953422490327901273e-01,6.205193823660960506e-01,5.770827090925638725e-01,1.108322421396612939e-01,5.847552815860594944e-01,6.988135202114273414e-02,8.722930354672513431e-01,1.383508395711950320e-02
7.554563941326779553e-01,8.637558558785293217e-01,3.355584794005995741e-01,9.554862906123169353e-01,2.365093194779353813e-02,6.537091463044498729e-01,7.828808740787243092e-01,7.997968745442464167e-01,6.941470421043397510e-01,3.269374324024152401e-01,7.150474789176304302e-01,4.489709575362302862e-01,5.153381590264473067e-01,5.203489561462291135e-01,8.746708436225862915e-01,3.621266659063442916e-01,2.375578703076660914e-01,8.793164960534256558e-01,3.093136303307774185e-02,3.273763539223732422e-01,9.375979780370163885e-01,5.378899799347428567e-01,5.963756015352711382e-01,7.138310966487919351e-02,8.961780744359379991e-01,1.842513595756527511e-01,8.230910128915412960e-01,5.422598256385939841e-01,3.884599568356816301e-01,1.465353246238251805e-01,7.458916656953817892e-01,7.106299972139877852e-01
8.344194147828168928e-01,4.725609439950269053e-01,8.626880970121456604e-01,4.546541744991766110e-01,1.181851402650324762e-01,4.220680507598611464e-01,9.513117087983373743e-01,7.883762867388446338e-01,1.838036086049255058e-01,4.854211169562882566e-01,9.034509771444697579e-01,3.172493531343532625e-01,9.499577287277926052e-01,9.376303008560186170e-01,7.370303599046181819e-01,9.326031449879255142e-01,1.589424656819704018e-01,1.131916444621526019e-01,5.302207362796924200e-02,9.109375742253389419e-02,4.939309775113202572e-01,8.867326509058177653e-01,3.889266952194613824e-01,9.362031668173057541e-01,3.140659693648933382e-01,6.703160777678025539e-01,4.970894090373747520e-01,9.269138767493040332e-01,4.800404258129971347e-02,7.869632514428995806e-01,7.442225206557688821e-01,9.898592325817856530e-01
8.456267889584622166e-01,5.710091161766356338e-02,3.197320138172840553e-01,1.537131000194978947e-01,8.888889252984282230e-01,8.178203862630979426e-01,5.784978976603175616e-01,7.165251620052697223e-01,9.576147583345994141e-01,1.479932189718109470e-01,6.552956654580421869e-01,7.652567345167730073e-01,7.116210512796041776e-01,7.641367375344908508e-01,8.653163196332581686e-01,9.040920071341522479e-02,9.543354658684032321e-01,2.776759435436955692e-01,3.149846723646968494e-01,6.329805543536705104e-01,7.943413786211411809e-01,3.137572915226609083e-01,1.021700818196589616e-01,5.759160440929452784e-01,3.071720041134073584e-02,4.598202547583933875e-01,9.982911656781142673e-01,2.481382599404535205e-01,6.766326273692058191e-01,1.530208635590342148e-01,8.647851250842764070e-01,3.492212222744958683e-01
8.266987403247076927e-01,2.623904696619046573e-01,1.486555614730145636e-01,3.779747459505778395e-01,4.836303429608108245e-02,1.432969173058771528e-01,1.726870879113628909e-01,2.358162958228511852e-01,9.343365020397935705e-01,5.435048881826695100e-01,3.937500714239912658e-01,2.551989779843089612e-01,1.069145638413750432e-01,2.273165299265122175e-01,8.150626689792522805e-03,6.470303180786205477e-01,6.827707772946223219e-01,7.895673195528090105e-01,7.422537136880970055e-01,5.203713268194523067e-01,6.068752850902280338e-01,6.639165464892390900e-02,3.037686576394815208e-01,9.214356687072443597e-01,6.778435320510870499e-01,6.367787822234712847e-01,4.679146364515652384e-03,5.081194335296306680e-02,7.419262516025327825e-01,1.975833832098855894e-02,8.659759083803172941e-02,9.807471834681376066e-01
5.131925307929040558e-01,5.138555972490284063e-01,7.861901945551281745e-01,3.496512729680528730e-01,4.328830979759396569e-01,6.633979017699646041e-01,4.156184532346998001e-02,6.589387742480589116e-01,8.711123261147153407e-01,2.503334213897755456e-01,8.783952515805386607e-01,9.061292357862475999e-01,7.247019156026066056e-02,7.327575570345735700e-01,4.642319018896461924e-01,7.807832841008095770e-02,4.691049080382357905e-01,3.770751388456944353e-02,5.383893768424155013e-01,8.624138593868263536e-01,7.068753217113313836e-01,6.924838591730551052e-01,1.033616278511045317e-01,9.276195486897190756e-01,5.339925687782925978e-01,7.334959551779661746e-01,8.631557259577209429e-01,5.534116684131892283e-01,6.005565749274286436e-01,6.739813724714420751e-01,4.666908696585554406e-01,4.636636919020494796e-01
9.272925624339601880e-01,8.163590236564260971e-01,3.856765880988065609e-01,9.283127931403756250e-02,8.694683735580273076e-01,4.588648103109441712e-01,1.037926091811919443e-01,6.913897289126721413e-01,9.605113832765390658e-01,6.174090080787570933e-01,1.788530079502907155e-01,7.974431445681556818e-01,2.801593341615432053e-01,9.553280146527989292e-01,5.353879650718976896e-02,3.964931655598030041e-02,5.376950517521991157e-01,4.375079154482036659e-01,3.448997929661344330e-01,7.696549235520224741e-01,8.761878978701337362e-01,4.728396864624960783e-01,4.602539845449392097e-01,5.146711955786005266e-01,1.426918532870591061e-01,8.010386462201189994e-01,1.686674291475319387e-01,9.321327544612096894e-01,5.843396748383816730e-01,4.888385703173138697e-01,1.222253904590020201e-01,4.847607717590366461e-01
6.345278749716221078e-01,7.301540197959005551e-02,1.816591408155729392e-01,3.607843193454029485e-01,8.737313360569232135e-01,3.942163217737942316e-01,4.750044203629628647e-01,9.051906216250305004e-01,9.554918998399831720e-01,9.285718492379098077e-01,7.511066802861807168e-02,4.742951539805831951e-01,2.530662360056047389e-01,6.893619125746210941e-01,1.525375956975153491e-01,4.649432696509095964e-01,6.674761211270145989e-01,3.546438847518543214e-02,9.539680747168816088e-01,7.802594590026652455e-01,6.317644948906238067e-01,4.472604252691626536e-01,6.089288867759083956e-01,6.073802258490087480e-01,4.881863620260859515e-01,7.653569159883943929e-02,6.297175995764482392e-01,1.315727166041688601e-01,4.678043440767701289e-01,2.516777074729783115e-03,6.760747122894389394e-01,1.982575666491712685e-01
3.644377430618740005e-02,2.839088681387688662e-01,4.752024627156866687e-01,8.740374485315405284e-01,6.533551898522802492e-01,2.720931100092988802e-02,1.321818916657502008e-01,2.454727102840867925e-01,2.363164507269755465e-01,9.288480116998069080e-01,7.124763458443328368e-01,8.033381457744164234e-01,2.248525548431792864e-01,3.885240371236716173e-01,8.197256973627510268e-01,9.831188678239591860e-01,8.869384831005086012e-01,7.558825972676789240e-01,4.739646365933857797e-01,9.256062805569674756e-01,5.501313700139268681e-01,3.669736723257038813e-01,1.312275764832077085e-01,5.468168068982355301e-01,6.323817850189827894e-01,2.535848828611779182e-01,1.091734156831897368e-01,9.522834462520048948e-01,7.731718230193337371e-01,7.308919911681764914e-01,4.857776673514567212e-01,7.199747936255520564e-01
1.397580238604185232e-01,3.547291084043997789e-02,1.170962595925373190e-01,7.443552017296176659e-01,7.227815459298164713e-01,5.331618073371022781e-01,7.622085782840670731e-01,8.872087130456147719e-01,3.729073805092401050e-01,5.692975427130551047e-01,2.516901098131357414e-02,5.415264290770789302e-01,5.948584165385464306e-01,7.156935691453811810e-01,1.074620401583477186e-01,6.816835026647575235e-01,8.686930198005240467e-01,9.115788367496607814e-01,1.562836646916605510e-01,6.447482758796622138e-01,6.916187956289229222e-01,5.343741083668231973e-01,2.570089998057958902e-01,1.435408341645838803e-01,7.772598299170473402e-01,4.401470779092786501e-02,2.492818217394830727e-01,4.657069610503949963e-01,5.813329712443926489e-01,6.415764136788457139e-02,1.268593269722082528e-01,3.052746113454771204e-01
7.564228484302781830e-02,8.242231773590020794e-01,1.453111764802700323e-01,2.662435486901471027e-01,3.052380447231258787e-01,2.536439500832932126e-01,4.916382377866719278e-01,5.224240925095511301e-01,2.501357469220197860e-01,3.119835067943788065e-01,3.562298022392414998e-01,3.421927340063049550e-02,7.348042470844995400e-01,7.761189819045616334e-01,1.881781255297599320e-01,3.510631990541250858e-01,8.719143470491418357e-01,2.062244580993578824e-01,7.567935562821199724e-01,7.781726446205161629e-01,8.407197558550411065e-01,4.042012939348508249e-01,8.940332371953569890e-01,7.268648596342103252e-01,6.545264030497540686e-01,3.943814047488428676e-01,5.333487919424979573e-01,2.915056181737953889e-01,1.039064390812441119e-01,9.628937078049472076e-01,8.415026421569957726e-01,8.856853509248324707e-01
9.730292843909802425e-01,6.323991635670973555e-01,7.716381148067246176e-01,3.420189587976601997e-01,2.806183430528935152e-01,1.789785705168872310e-01,5.382709365479546593e-01,9.762163833786928757e-01,9.015833917889748417e-01,3.366963645521723891e-01,6.716833735136163996e-01,8.926150191891814023e-01,1.730580554230666535e-01,1.737386514931742176e-01,4.036783353128222673e-01,3.205490594991773912e-01,4.262684228147204935e-01,9.057727402962498231e-02,3.248090790599199584e-01,8.928768918289968770e-01,4.861852662063116393e-01,1.423119190070584184e-01,4.787047120885599694e-01,6.540198025243664226e-01,4.261772514034162795e-01,6.962772046472186505e-01,9.268545494223827674e-01,5.114716438199932991e-02,5.057625649871964058e-01,7.590803406263716413e-01,2.339688855636852527e-01,2.586894854805678601e-01
9.671131727264595246e-02,9.200903409901420305e-02,6.790495484877032695e-01,2.274850660194761842e-02,4.312315036223177689e-01,2.152675546551849339e-01,3.733480683267455524e-01,4.920908716579280306e-01,2.833515130400492965e-01,3.173396082475345992e-01,1.964170709815943605e-01,2.666291033549759715e-01,3.710312316814913802e-01,4.211175966015203720e-01,6.209724627504216166e-01,9.795841428740894585e-01,1.004880689367652763e-01,5.190238298925137217e-01,2.614002465395832697e-01,7.934887545442665946e-01,9.178072091014587153e-02,8.908314942408244175e-01,9.658207944160972502e-01,3.118431751023695853e-01,2.728245973540300851e-01,3.578531464588492472e-01,3.437530791956899118e-02,2.331732532206338138e-01,4.206616496507448177e-01,3.307935971621301374e-01,2.384402479306078904e-01,1.974522384398743058e-01
7.904732669203708983e-01,2.594965365362964516e-01,7.352430868111923257e-01,2.012707457394044205e-02,4.400814878130415164e-01,7.159211219635351897e-01,1.891425698965016888e-01,7.938510268515411861e-01,9.660616052441856061e-01,1.908998793803064753e-01,6.989381237338416764e-01,7.500540723404276466e-01,8.705497702377141822e-01,8.450336530460613726e-01,8.187696312490578832e-01,1.832360500888250560e-02,3.407788300366716445e-03,7.060287729206333497e-03,6.648479569917028487e-01,1.043206583848325930e-01,7.196745232272897530e-01,1.570921659435865203e-01,6.327925152518326657e-01,6.531623463065776569e-01,7.812674649530539916e-01,9.467456289857936191e-01,9.562284352412013799e-01,7.490194199946036413e-01,6.305839762393192216e-02,9.959244465257630630e-01,3.681564306037537482e-01,8.952740794691374515e-02
9.934593951924405308e-01,9.478906383592395901e-01,8.172112511783955965e-03,2.872387297721462063e-01,4.430990002721725274e-01,5.219510306211799094e-02,3.564151769793054703e-01,6.033224577774100039e-01,8.724903165259335625e-01,8.046999093751615595e-01,4.328374809873700158e-01,8.313294236761977762e-01,6.228065922864337578e-01,6.643524345309763657e-01,1.943742608381903436e-01,9.353343815443054821e-01,5.095863793667809727e-01,5.043205529310108570e-01,7.663734679424824559e-02,6.338777033292490870e-01,1.526454951527056736e-01,1.734994739727313273e-01,9.186746310132765103e-01,2.961827142945058083e-02,4.318517308729674653e-01,9.443909853884173700e-01,6.813835988694935120e-01,3.309123396281572482e-01,8.130814210543962917e-01,6.022892155272328019e-01,7.964258959226268031e-01,7.242037122886274547e-01
6.509319157325338390e-01,5.280922707489881240e-01,8.801584684755567878e-01,1.974609549866426783e-01,4.529239222663354603e-02,7.919828104541521974e-01,5.520891173113625650e-01,8.637906207182090013e-01,7.523574911443251523e-01,9.204781732636242442e-01,5.947570852126592422e-01,9.094186164596983479e-01,3.385161834751854171e-01,9.904132753614045548e-01,6.307595793733700162e-01,8.881282682367377390e-01,3.144431368119686709e-01,3.659612271858678767e-01,6.324855409791140248e-01,4.305625741826373254e-01,7.751453214548644777e-01,9.293821398653143717e-01,8.857978680585758616e-03,4.100969860231362674e-01,9.353027863259435470e-01,6.496244030105519096e-01,7.904240244040526830e-01,3.282524202686751269e-01,5.055086212148295344e-01,4.092557794130454174e-01,6.065638060586057145e-01,9.865017139389863354e-01
2.619067210253227598e-02,6.222998541455729837e-01,9.384107538836120588e-01,2.424547016159767088e-01,7.279203862604906039e-01,2.299007307443776960e-01,1.482909298181759039e-01,6.741679405461457886e-02,7.884498993732235173e-01,8.644344517080984058e-01,4.523926843998025693e-01,5.551283346726524348e-01,4.642760873306533420e-01,3.615043009470959579e-01,7.395123211191217960e-01,9.161015483250387614e-01,7.895774850382897281e-01,1.509263409166440306e-01,1.392204359434476013e-01,7.065529750443235724e-01,7.381056187599052132e-01,7.884293784430693730e-01,4.946112495314016755e-01,9.935971542266721634e-01,9.122202815698438050e-01,7.625120991265862402e-01,9.171153319078898525e-01,5.573707440502234656e-01,8.854658438516787022e-01,2.792186084474843066e-01,6.558908477584410868e-01,1.223791011442290910e-01
4.904064548061974893e-01,5.736006391344448119e-01,1.361041556422928206e-02,5.291417149535414532e-01,5.702474694357999585e-01,2.632470736658532595e-01,2.988831701565170529e-01,9.011028282931157207e-01,6.504726636827222741e-01,5.449992555560895235e-01,6.905304247547483509e-01,8.364262476764552368e-01,5.137161950053306114e-01,4.539365254516583570e-01,2.882258032331635467e-01,4.501458907919140828e-01,4.634003275478660866e-01,2.493938123205031165e-01,5.857978826175476161e-01,8.737642563712527677e-01,8.961105964589441975e-01,3.798599854627212613e-01,4.890835901172003175e-01,9.741805532646596877e-01,5.753081269686591837e-01,6.102503796610806441e-01,9.855850152584380020e-01,6.080378327883025902e-01,9.018476469090853653e-01,3.673778527237642755e-01,5.089287800707603671e-01,2.509422426232368886e-01
4.663514438501088488e-01,2.835975366350199645e-01,2.101570766223512243e-01,2.373884964122151831e-01,4.930102076882170170e-01,5.412597040771709167e-02,6.603865488293053643e-01,4.063431743121428963e-01,2.653038449508552388e-01,6.968136582838135862e-01,8.118598819110441900e-01,8.403924932530255909e-02,1.118215044958844051e-01,1.856134218908976341e-01,5.483555682311544999e-01,4.095236117250461438e-01,5.091396521061526403e-01,6.326815892422686938e-01,3.452421973952246037e-01,8.737187910847995509e-01,3.205398507599070967e-01,1.845207837376548476e-01,6.322147252212740876e-01,2.895960958010075914e-01,2.943815405717353784e-01,3.394692631760003465e-01,5.389838149360154373e-01,7.568632987431135328e-01,5.680688703636240788e-01,8.637433744512997003e-02,2.086361698064151393e-01,4.691774900370326296e-01
